PLACA;DEPARTAMENTO;CIUDAD;SERVICIO
NCS417;CAUCA;PUERTO TEJAD;PARTICULAR
RCS417;ATLANTICO;BARRANQUILLA;PARTICULAR
UCS414;BOLIVAR;MAGANGUE;PUBLICO
CDS418;VALLE;CALI;PARTICULAR
DDS411;CALDAS;LA DORADA;PARTICULAR
JDS411;BOYACA;GUATEQUE;PARTICULAR
KES410;ANTIOQUIA;MEDELLIN;PARTICULAR
KES411;ANTIOQUIA;MEDELLIN;PARTICULAR
KES412;ANTIOQUIA;MEDELLIN;PARTICULAR
KES413;ANTIOQUIA;MEDELLIN;PARTICULAR
KES416;ANTIOQUIA;MEDELLIN;PARTICULAR
KES418;ANTIOQUIA;MEDELLIN;PARTICULAR
KES419;ANTIOQUIA;MEDELLIN;PARTICULAR
WES411;CALDAS;RIOSUCIO;PUBLICO
LFS416;ANTIOQUIA;RIONEGRO;PARTICULAR
EGS410;SANTANDER;BARRANCABERM;PARTICULAR
WHS416;RISARALDA;ST ROSA DCA;PUBLICO
DJS418;CALDAS;LA DORADA;PARTICULAR
HJS416;CUNDINAMARCA;CHIA;PARTICULAR
MKS411;ANTIOQUIA;MEDELLIN;PARTICULAR
CLS416;ANTIOQUIA;FRONTINO;PARTICULAR
ELS414;CUNDINAMARCA;ZIPAQUIRA;PARTICULAR
RLS419;VALLE;ROLDANILLO;PARTICULAR
SMS419;CUNDINAMARCA;MOSQUERA;PUBLICO
RNS410;VALLE;ROLDANILLO;PARTICULAR
RNS412;VALLE;ROLDANILLO;PARTICULAR
RNS414;VALLE;ROLDANILLO;PARTICULAR
DOS412;RISARALDA;DOS QUEBRADA;PARTICULAR
FOS417;TOLIMA;FRESNO;PARTICULAR
WOS414;QUINDIO;CALARCA;PUBLICO
GPS418;META;VILLAVICENCI;PARTICULAR
IPS419;SANTANDER;BARBOSA;PARTICULAR
DQS412;BOYACA;DUITAMA;PARTICULAR
BRS418;SANTANDER;BUCARAMANGA;PARTICULAR
ESS419;ATLANTICO;MALAMBO;PARTICULAR
BTS419;SANTANDER;BUCARAMANGA;PARTICULAR
HTS412;QUINDIO;ARMENIA;PARTICULAR
HTS418;QUINDIO;ARMENIA;PARTICULAR
CUS416;NORTESANTAN;CUCUTA;PARTICULAR
CUS419;NORTESANTAN;CUCUTA;PARTICULAR
MUS412;CALDAS;MANIZALES;PARTICULAR
MUS419;CALDAS;MANIZALES;PARTICULAR
BWS412;ANTIOQUIA;SABANETA;PARTICULAR
KWS412;ANTIOQUIA;BELLO;PARTICULAR
RWS412;BOGOTAD.E.;BOGOTA D.E.;PUBLICO
KXS410;ANTIOQUIA;BELLO;PARTICULAR
BYS418;VALLE;CALI;PARTICULAR
DZS418;VALLE;BUENAVENTURA;PARTICULAR
LZS411;VALLE;CALI;PARTICULAR
RZS414;BOGOTAD.E.;BOGOTA D.E.;PUBLICO
TZS413;BOLIVAR;CARTAGENA;PUBLICO
TZS415;BOLIVAR;CARTAGENA;PUBLICO
FBT418;CUNDINAMARCA;SOACHA;PARTICULAR
GBT415;CUNDINAMARCA;FACATATIVA;PARTICULAR
MBT413;VALLE;CALI;PARTICULAR
RBT417;ATLANTICO;BARRANQUILLA;PARTICULAR
DCT412;CALDAS;LA DORADA;PARTICULAR
NCT415;CAUCA;PUERTO TEJAD;PARTICULAR
NCT417;CAUCA;PUERTO TEJAD;PARTICULAR
RCT417;ATLANTICO;BARRANQUILLA;PARTICULAR
KET411;ANTIOQUIA;MEDELLIN;PARTICULAR
KET414;ANTIOQUIA;MEDELLIN;PARTICULAR
KET416;ANTIOQUIA;MEDELLIN;PARTICULAR
KET419;ANTIOQUIA;MEDELLIN;PARTICULAR
DFT413;CALDAS;LA DORADA;PARTICULAR
KFT414;ANTIOQUIA;MEDELLIN;PARTICULAR
MFT413;SANTANDER;MALAGA;PARTICULAR
HIT419;CALDAS;AGUADAS;PARTICULAR
ILT410;NARINO;IPIALES;PARTICULAR
RLT418;VALLE;ROLDANILLO;PARTICULAR
SPT417;CUNDINAMARCA;CHIA;PUBLICO
FST419;CUNDINAMARCA;MOSQUERA;PARTICULAR
HST419;RISARALDA;LA VIRGINIA;PARTICULAR
KST416;VALLE;GUACARI;PARTICULAR
BTT410;SANTANDER;BUCARAMANGA;PARTICULAR
JTT416;TOLIMA;FRESNO;PARTICULAR
MUT411;CALDAS;MANIZALES;PARTICULAR
MUT418;CALDAS;MANIZALES;PARTICULAR
JVT419;HUILA;NEIVA;PARTICULAR
MXT415;CALDAS;MANIZALES;PARTICULAR
FZT417;CUNDINAMARCA;FACATATIVA;PARTICULAR
TZT410;BOLIVAR;CARTAGENA;PUBLICO
HAU411;CALDAS;MANIZALES;PARTICULAR
RBU411;ATLANTICO;BARRANQUILLA;PARTICULAR
NCU413;CAUCA;PUERTO TEJAD;PARTICULAR
JDU413;BOYACA;GUATEQUE;PARTICULAR
JEU416;BOYACA;GUATEQUE;PARTICULAR
KEU411;ANTIOQUIA;MEDELLIN;PARTICULAR
KEU412;ANTIOQUIA;MEDELLIN;PARTICULAR
KEU413;ANTIOQUIA;MEDELLIN;PARTICULAR
KEU415;ANTIOQUIA;MEDELLIN;PARTICULAR
KEU416;ANTIOQUIA;MEDELLIN;PARTICULAR
KEU418;ANTIOQUIA;MEDELLIN;PARTICULAR
IFU418;ANTIOQUIA;TURBO;PARTICULAR
PFU419;PUTUMAYO;PUERTO ASIS;PARTICULAR
TFU411;META;ACACIAS;PUBLICO
NHU416;VALLE;BUGA;PARTICULAR
EIU419;SANTANDER;BARRANCABERM;PARTICULAR
JIU412;BOYACA;CHIQUINQUIRA;PARTICULAR
KIU414;VALLE;GUACARI;PARTICULAR
DJU413;CALDAS;LA DORADA;PARTICULAR
LJU416;ANTIOQUIA;ITAGUI;PARTICULAR
RJU417;VALLE;ROLDANILLO;PARTICULAR
RLU417;VALLE;ROLDANILLO;PARTICULAR
FPU414;TOLIMA;FRESNO;PARTICULAR
HPU418;TOLIMA;CHAPARRAL;PARTICULAR
DRU410;BOYACA;DUITAMA;PARTICULAR
KTU414;VALLE;GUACARI;PARTICULAR
KTU415;VALLE;GUACARI;PARTICULAR
GUU410;CAUCA;POPAYAN;PARTICULAR
IUU410;NORTESANTAN;OCANA;PARTICULAR
IUU413;NORTESANTAN;OCANA;PARTICULAR
MWU419;CALDAS;MANIZALES;PARTICULAR
BXU418;VALLE;CALI;PARTICULAR
SXU410;CAUCA;POPAYAN;PUBLICO
BYU417;VALLE;CALI;PARTICULAR
KYU414;ANTIOQUIA;BELLO;PARTICULAR
BZU417;VALLE;CALI;PARTICULAR
BZU418;VALLE;CALI;PARTICULAR
PZU410;ANTIOQUIA;BELLO;PARTICULAR
DAV417;VALLE;CANDELARIA;PARTICULAR
HAV417;CALDAS;MANIZALES;PARTICULAR
MBV413;VALLE;CALI;PARTICULAR
CCV417;VALLE;CALI;PARTICULAR
HDV416;CALDAS;CHINCHINA;PARTICULAR
JEV416;BOYACA;GUATEQUE;PARTICULAR
KEV410;ANTIOQUIA;MEDELLIN;PARTICULAR
KEV411;ANTIOQUIA;MEDELLIN;PARTICULAR
KEV412;ANTIOQUIA;MEDELLIN;PARTICULAR
KEV413;ANTIOQUIA;MEDELLIN;PARTICULAR
KEV414;ANTIOQUIA;MEDELLIN;PARTICULAR
KEV416;ANTIOQUIA;MEDELLIN;PARTICULAR
KEV417;ANTIOQUIA;MEDELLIN;PARTICULAR
KEV418;ANTIOQUIA;MEDELLIN;PARTICULAR
KEV419;ANTIOQUIA;MEDELLIN;PARTICULAR
PEV410;TOLIMA;PURIFICACION;PARTICULAR
PFV410;PUTUMAYO;PUERTO ASIS;PARTICULAR
KIV411;VALLE;GUACARI;PARTICULAR
HJV416;CUNDINAMARCA;CHIA;PARTICULAR
IJV410;NARINO;TUQUERRES;PARTICULAR
KLV419;VALLE;GUACARI;PARTICULAR
RLV410;VALLE;ROLDANILLO;PARTICULAR
RMV412;VALLE;ROLDANILLO;PARTICULAR
RMV418;VALLE;ROLDANILLO;PARTICULAR
JNV416;TOLIMA;GUAYABAL;PARTICULAR
KNV410;VALLE;GUACARI;PARTICULAR
KNV411;VALLE;GUACARI;PARTICULAR
KNV412;VALLE;GUACARI;PARTICULAR
KNV413;VALLE;GUACARI;PARTICULAR
KNV414;VALLE;GUACARI;PARTICULAR
KNV415;VALLE;GUACARI;PARTICULAR
KNV416;VALLE;GUACARI;PARTICULAR
KNV417;VALLE;GUACARI;PARTICULAR
KNV418;VALLE;GUACARI;PARTICULAR
KNV419;VALLE;GUACARI;PARTICULAR
HPV411;TOLIMA;CHAPARRAL;PARTICULAR
HPV419;TOLIMA;CHAPARRAL;PARTICULAR
BSV414;SANTANDER;BUCARAMANGA;PARTICULAR
LTV410;VALLE;TULUA;PARTICULAR
GUV413;CAUCA;POPAYAN;PARTICULAR
CVV416;MAGDALENA;CIENAGA;PARTICULAR
CZV411;MAGDALENA;CIENAGA;PARTICULAR
CZV412;MAGDALENA;CIENAGA;PARTICULAR
RZV413;BOGOTAD.E.;BOGOTA D.E.;PUBLICO
DAW416;VALLE;CANDELARIA;PARTICULAR
GBW416;CUNDINAMARCA;FACATATIVA;PARTICULAR
CCW417;VALLE;CALI;PARTICULAR
CCW419;VALLE;CALI;PARTICULAR
JCW412;BOYACA;GUATEQUE;PARTICULAR
MCW417;VALLE;CALI;PARTICULAR
CDW414;VALLE;CALI;PARTICULAR
EDW417;VALLE;LA UNION;PARTICULAR
IHW413;NARINO;TUQUERRES;PARTICULAR
IHW418;NARINO;TUQUERRES;PARTICULAR
THW415;ANTIOQUIA;MEDELLIN;PUBLICO
HIW416;CALDAS;AGUADAS;PARTICULAR
IIW413;NARINO;TUQUERRES;PARTICULAR
IJW412;NARINO;TUQUERRES;PARTICULAR
JJW413;TOLIMA;IBAGUE;PARTICULAR
MKW419;ANTIOQUIA;MEDELLIN;PARTICULAR
RKW416;VALLE;ROLDANILLO;PARTICULAR
WKW419;RISARALDA;ST ROSA DCA;PUBLICO
JLW414;TOLIMA;GUAYABAL;PARTICULAR
LNW410;CORDOBA;LORICA;PARTICULAR
RNW412;VALLE;ROLDANILLO;PARTICULAR
JOW412;TOLIMA;ESPINAL;PARTICULAR
HQW410;TOLIMA;CHAPARRAL;PARTICULAR
JTW413;TOLIMA;FRESNO;PARTICULAR
TTW415;BOLIVAR;TURBACO;PUBLICO
GUW418;CAUCA;POPAYAN;PARTICULAR
JUW414;HUILA;NEIVA;PARTICULAR
LUW418;META;VILLAVICENCI;PARTICULAR
IVW419;NORTESANTAN;OCANA;PARTICULAR
MVW417;CALDAS;MANIZALES;PARTICULAR
CXW417;MAGDALENA;CIENAGA;PARTICULAR
FYW411;CUNDINAMARCA;FACATATIVA;PARTICULAR
DAX410;VALLE;CANDELARIA;PARTICULAR
DAX411;VALLE;CANDELARIA;PARTICULAR
DAX413;VALLE;CANDELARIA;PARTICULAR
DAX415;VALLE;CANDELARIA;PARTICULAR
DAX417;VALLE;CANDELARIA;PARTICULAR
JBX411;BOYACA;GUATEQUE;PARTICULAR
RBX417;ATLANTICO;BARRANQUILLA;PARTICULAR
CCX419;VALLE;CALI;PARTICULAR
DCX413;CALDAS;LA DORADA;PARTICULAR
HCX417;CALDAS;CHINCHINA;PARTICULAR
MCX410;VALLE;CALI;PARTICULAR
EDX411;VALLE;LA UNION;PARTICULAR
DEX412;CALDAS;LA DORADA;PARTICULAR
LIX410;ANTIOQUIA;ITAGUI;PARTICULAR
DJX415;CALDAS;LA DORADA;PARTICULAR
OJX411;ANTIOQUIA;BELLO;OFICIAL
OJX413;ANTIOQUIA;BELLO;OFICIAL
TJX411;ANTIOQUIA;ITAGUI;PUBLICO
GKX413;CUNDINAMARCA;FUSAGASUGA;PARTICULAR
JKX414;TOLIMA;IBAGUE;PARTICULAR
JLX416;TOLIMA;GUAYABAL;PARTICULAR
LMX410;ANTIOQUIA;BELLO;PARTICULAR
LNX410;CORDOBA;LORICA;PARTICULAR
RNX416;VALLE;ROLDANILLO;PARTICULAR
IPX415;SANTANDER;BARBOSA;PARTICULAR
JPX419;NORTESANTAN;CUCUTA;PARTICULAR
KPX417;VALLE;GUACARI;PARTICULAR
VPX417;VALLE;PALMIRA;PUBLICO
WPX417;QUINDIO;CALARCA;PUBLICO
HQX412;TOLIMA;CHAPARRAL;PARTICULAR
JSX412;TOLIMA;MELGAR;PARTICULAR
TSX416;BOLIVAR;CARTAGENA;PUBLICO
LTX410;VALLE;TULUA;PARTICULAR
LTX411;VALLE;TULUA;PARTICULAR
LVX416;ANTIOQUIA;ENVIGADO;PARTICULAR
CXX416;MAGDALENA;CIENAGA;PARTICULAR
EXX410;CUNDINAMARCA;UBATE;PARTICULAR
EXX416;CUNDINAMARCA;UBATE;PARTICULAR
HXX415;QUINDIO;CALARCA;PARTICULAR
OXX413;CAUCA;POPAYAN;OFICIAL
FYX418;CUNDINAMARCA;FACATATIVA;PARTICULAR
BZX419;VALLE;CALI;PARTICULAR
CZX414;MAGDALENA;CIENAGA;PARTICULAR
JZX419;ANTIOQUIA;MEDELLIN;PARTICULAR
KZX411;ANTIOQUIA;BELLO;PARTICULAR
KZX412;ANTIOQUIA;BELLO;PARTICULAR
KZX414;ANTIOQUIA;BELLO;PARTICULAR
KZX416;ANTIOQUIA;BELLO;PARTICULAR
SZX417;ANTIOQUIA;MEDELLIN;PUBLICO
DAY412;VALLE;CANDELARIA;PARTICULAR
DAY413;VALLE;CANDELARIA;PARTICULAR
DAY414;VALLE;CANDELARIA;PARTICULAR
TAY414;ANTIOQUIA;MEDELLIN;PUBLICO
FBY410;CUNDINAMARCA;SOACHA;PARTICULAR
CCY417;VALLE;CALI;PARTICULAR
KCY416;ANTIOQUIA;MEDELLIN;PARTICULAR
IDY414;ANTIOQUIA;TURBO;PARTICULAR
NDY413;VALLE;CALI;PARTICULAR
TDY414;HUILA;BARAYA;PUBLICO
VDY411;CALDAS;VILLAMARIA;PUBLICO
DEY413;CALDAS;LA DORADA;PARTICULAR
REY414;VALLE;CALI;PARTICULAR
DGY417;CALDAS;LA DORADA;PARTICULAR
RGY419;LA GUAJIRA;RIOHACHA;PARTICULAR
TGY412;BOYACA;SOATA;PUBLICO
TGY415;BOYACA;SOATA;PUBLICO
GHY413;SANTANDER;GIRON;PARTICULAR
LHY413;ANTIOQUIA;MEDELLIN;PARTICULAR
LHY419;ANTIOQUIA;MEDELLIN;PARTICULAR
QHY411;NORTESANTAN;OCANA;PARTICULAR
EIY411;SANTANDER;BARRANCABERM;PARTICULAR
EIY412;SANTANDER;BARRANCABERM;PARTICULAR
DJY410;CALDAS;LA DORADA;PARTICULAR
HKY419;RISARALDA;PEREIRA;PARTICULAR
GLY411;CUNDINAMARCA;GIRARDOT;PARTICULAR
JLY416;TOLIMA;GUAYABAL;PARTICULAR
TLY416;ANTIOQUIA;ENVIGADO;PUBLICO
GMY413;BOLIVAR;CARTAGENA;PARTICULAR
WMY414;QUINDIO;ARMENIA;PUBLICO
JNY419;TOLIMA;GUAYABAL;PARTICULAR
JOY413;TOLIMA;ESPINAL;PARTICULAR
LOY414;SANTANDER;BARBOSA;PARTICULAR
JQY413;TOLIMA;CHAPARRAL;PARTICULAR
JQY419;TOLIMA;CHAPARRAL;PARTICULAR
LQY411;SANTANDER;BARBOSA;PARTICULAR
LQY418;SANTANDER;BARBOSA;PARTICULAR
LQY419;SANTANDER;BARBOSA;PARTICULAR
BRY415;SANTANDER;BUCARAMANGA;PARTICULAR
BRY417;SANTANDER;BUCARAMANGA;PARTICULAR
DRY419;BOYACA;DUITAMA;PARTICULAR
LSY419;CUNDINAMARCA;VILLETA;PARTICULAR
TTY412;BOLIVAR;TURBACO;PUBLICO
TTY414;BOLIVAR;TURBACO;PUBLICO
CWY413;MAGDALENA;CIENAGA;PARTICULAR
KAZ419;ANTIOQUIA;MEDELLIN;PARTICULAR
MAZ418;VALLE;CALI;PARTICULAR
NBZ418;VALLE;CALI;PARTICULAR
TBZ416;ANTIOQUIA;MEDELLIN;PUBLICO
HCZ410;CALDAS;CHINCHINA;PARTICULAR
HCZ418;CALDAS;CHINCHINA;PARTICULAR
IDZ417;ANTIOQUIA;TURBO;PARTICULAR
NDZ411;VALLE;CALI;PARTICULAR
RGZ413;LA GUAJIRA;RIOHACHA;PARTICULAR
WGZ417;RISARALDA;PEREIRA;PUBLICO
LIZ416;ANTIOQUIA;ITAGUI;PARTICULAR
UIZ416;SUCRE;SINCELEJO;PUBLICO
GKZ418;CUNDINAMARCA;FUSAGASUGA;PARTICULAR
HKZ415;RISARALDA;PEREIRA;PARTICULAR
IKZ415;NARINO;IPIALES;PARTICULAR
KKZ415;VALLE;GUACARI;PARTICULAR
RLZ410;VALLE;ROLDANILLO;PARTICULAR
RLZ416;VALLE;ROLDANILLO;PARTICULAR
LMZ416;ANTIOQUIA;BELLO;PARTICULAR
UMZ416;SUCRE;SINCELEJO;PUBLICO
WNZ411;QUINDIO;CALARCA;PUBLICO
WNZ418;QUINDIO;CALARCA;PUBLICO
CQZ419;CUNDINAMARCA;LA CALERA;PARTICULAR
EQZ415;VALLE;LA UNION;PARTICULAR
KQZ418;VALLE;GUACARI;PARTICULAR
SQZ415;CUNDINAMARCA;FACATATIVA;PUBLICO
ESZ416;ATLANTICO;MALAMBO;PARTICULAR
ESZ417;ATLANTICO;MALAMBO;PARTICULAR
BTZ410;SANTANDER;BUCARAMANGA;PARTICULAR
HTZ412;QUINDIO;ARMENIA;PARTICULAR
JTZ412;TOLIMA;FRESNO;PARTICULAR
HWZ415;QUINDIO;CALARCA;PARTICULAR
HWZ418;QUINDIO;CALARCA;PARTICULAR
JWZ416;HUILA;GARZON;PARTICULAR
KWZ416;ANTIOQUIA;BELLO;PARTICULAR
CXZ419;MAGDALENA;CIENAGA;PARTICULAR
HXZ417;QUINDIO;CALARCA;PARTICULAR
JXZ415;HUILA;GARZON;PARTICULAR
JXZ419;HUILA;GARZON;PARTICULAR
SXZ412;CAUCA;POPAYAN;PUBLICO
CZZ417;MAGDALENA;CIENAGA;PARTICULAR
DZZ410;VALLE;BUENAVENTURA;PARTICULAR
KZZ411;ANTIOQUIA;BELLO;PARTICULAR
DAA516;MAGDALENA;CIENAGA;PARTICULAR
XJA510;BOYACA;PUERTO BOYAC;PUBLICO
XJA512;BOYACA;PUERTO BOYAC;PUBLICO
XJA514;BOYACA;PUERTO BOYAC;PUBLICO
CVA516;MAGDALENA;CIENAGA;PARTICULAR
BYA512;VALLE;CALI;PARTICULAR
DAB516;MAGDALENA;CIENAGA;PARTICULAR
DCB511;CALDAS;LA DORADA;PARTICULAR
KJB510;VALLE;GUACARI;PARTICULAR
KJB514;VALLE;GUACARI;PARTICULAR
KJB515;VALLE;GUACARI;PARTICULAR
KJB519;VALLE;GUACARI;PARTICULAR
