PLACA;DEPARTAMENTO;CIUDAD;SERVICIO
SKN369;BOYACA;COMBITA;PUBLICO
PEK385;TOLIMA;PURIFICACION;PARTICULAR
BNR735;BOLIVAR;TURBACO;PARTICULAR
CIL935;CUNDINAMARCA;CHIA;PARTICULAR
XID883;BOYACA;DUITAMA;PUBLICO
XID635;BOYACA;DUITAMA;PUBLICO
TRH489;BOYACA;MIRAFLORES;PUBLICO
NOT586;VALLE;TULUA;PARTICULAR
XIE042;BOYACA;DUITAMA;PUBLICO
SQL024;CUNDINAMARCA;FACATATIVA;PUBLICO
UYK527;ATLANTICO;BARRANQUILLA;PUBLICO
XIE325;BOYACA;DUITAMA;PUBLICO
XIE319;BOYACA;DUITAMA;PUBLICO
ASB078;BOGOTAD.E.;BOGOTA D.E.;PARTICULAR
XID814;BOYACA;DUITAMA;PUBLICO
XIE229;BOYACA;DUITAMA;PUBLICO
SUD871;CUNDINAMARCA;FUSAGASUGA;PUBLICO
CIG519;CUNDINAMARCA;CHIA;PARTICULAR
BPE223;BOLIVAR;TURBACO;PARTICULAR
BOD425;BOLIVAR;TURBACO;PARTICULAR
XID728;BOYACA;DUITAMA;PUBLICO
DUD610;CESAR;VALLEDUPAR;PARTICULAR
SNK052;CUNDINAMARCA;SOACHA;PUBLICO
DUE581;CESAR;VALLEDUPAR;PARTICULAR
BFS292;BOLIVAR;TURBACO;PARTICULAR
CSN630;BOLIVAR;ARJONA;PARTICULAR
GIU176;CUNDINAMARCA;CAQUEZA;PARTICULAR
BNE636;BOLIVAR;TURBACO;PARTICULAR
SCO081;NARIÑO;BUESACO;PUBLICO
BDM414;BOLIVAR;TURBACO;PARTICULAR
XFA620;BOYACA;GUATEQUE;PUBLICO
TWA102;VALLE;LA UNION;OFICIAL
NOT067;VALLE;TULUA;PARTICULAR
BJV589;BOLIVAR;TURBACO;PARTICULAR
CNN409;VALLE;ANDALUCIA;PARTICULAR
XID746;BOYACA;DUITAMA;PUBLICO
IBE296;TOLIMA;IBAGUE;PARTICULAR
QGB368;ATLANTICO;BARRANQUILLA;PARTICULAR
BJS545;BOLIVAR;TURBACO;PARTICULAR
BDE506;BOLIVAR;TURBACO;PARTICULAR
BLM422;BOLIVAR;TURBACO;PARTICULAR
JID145;BOYACA;DUITAMA;PARTICULAR
BGC476;BOLIVAR;TURBACO;PARTICULAR
SKO865;ANTIOQUIA;LA CEJA;PUBLICO
CNB661;VALLE;CAICEDONIA;PARTICULAR
EXF937;ATLANTICO;PUERTO COLOM;PARTICULAR
ZIG370;CUNDINAMARCA;ZIPAQUIRA;PARTICULAR
JIC671;BOYACA;DUITAMA;PARTICULAR
MLS845;BOYACA;MONIQUIRA;PARTICULAR
DXS987;ANTIOQUIA;URRAO;PARTICULAR
PEO178;TOLIMA;PURIFICACION;PARTICULAR
DUE946;CESAR;VALLEDUPAR;PARTICULAR
FTN339;CUNDINAMARCA;MOSQUERA;PARTICULAR
RFR191;RISARALDA;LA VIRGINIA;PARTICULAR
CJF902;CUNDINAMARCA;CHIA;PARTICULAR
BLY509;BOLIVAR;TURBACO;PARTICULAR
FTQ699;CUNDINAMARCA;MOSQUERA;PARTICULAR
BJO003;BOLIVAR;TURBACO;PARTICULAR
UFZ171;MAGDALENA;SANTA MARTA;PUBLICO
OXK088;ANTIOQUIA;FRONTINO;OFICIAL
BGR463;BOLIVAR;TURBACO;PARTICULAR
BOU799;BOLIVAR;TURBACO;PARTICULAR
BMP193;BOLIVAR;TURBACO;PARTICULAR
WZH371;TOLIMA;MELGAR;PUBLICO
OQD817;CUNDINAMARCA;CHOCONTA;OFICIAL
BIU024;BOLIVAR;TURBACO;PARTICULAR
QEM486;MAGDALENA;SANTA MARTA;PARTICULAR
BNR707;BOLIVAR;TURBACO;PARTICULAR
SYT799;NORTESANTAN;CUCUTA;PUBLICO
OXK178;ANTIOQUIA;FRONTINO;OFICIAL
DUB862;CESAR;VALLEDUPAR;PARTICULAR
THE071;ANTIOQUIA;APARTADO;PUBLICO
BDB945;BOLIVAR;TURBACO;PARTICULAR
BNV465;BOLIVAR;TURBACO;PARTICULAR
NAE238;VALLE;CALI;PARTICULAR
BDH897;BOLIVAR;TURBACO;PARTICULAR
DYM722;META;RESTREPO;PARTICULAR
XIE406;BOYACA;DUITAMA;PUBLICO
GMG795;CUNDINAMARCA;GIRARDOT;PARTICULAR
BLT764;BOLIVAR;TURBACO;PARTICULAR
XIE082;BOYACA;DUITAMA;PUBLICO
CBC720;VALLE;CALI;PARTICULAR
BLY581;BOLIVAR;TURBACO;PARTICULAR
BUO032;BOLIVAR;TURBACO;PARTICULAR
ZGC974;SANTANDER;SAN GIL;PARTICULAR
SYS869;NORTESANTAN;CUCUTA;PUBLICO
PNA105;CORDOBA;MONTERIA;PARTICULAR
BEG828;BOLIVAR;TURBACO;PARTICULAR
CIU982;CUNDINAMARCA;CHIA;PARTICULAR
QFS319;META;VILLAVICENCI;PARTICULAR
JIJ197;BOYACA;CHIQUINQUIRA;PARTICULAR
BNP370;BOLIVAR;TURBACO;PARTICULAR
BBT187;BOLIVAR;TURBACO;PARTICULAR
SVK260;MAGDALENA;PLATO;PUBLICO
NAK270;VALLE;CALI;PARTICULAR
OZV402;HUILA;BARAYA;OFICIAL
BPB366;BOLIVAR;TURBACO;PARTICULAR
IBN814;SANTANDER;BUCARAMANGA;PARTICULAR
XIE493;BOYACA;DUITAMA;PUBLICO
BEI509;BOLIVAR;TURBACO;PARTICULAR
XIC053;BOYACA;DUITAMA;PUBLICO
BGQ962;BOLIVAR;TURBACO;PARTICULAR
QFQ416;META;VILLAVICENCI;PARTICULAR
LVA409;ANTIOQUIA;BOLIVAR;PARTICULAR
LAN779;ANTIOQUIA;MEDELLIN;PARTICULAR
OBB929;BOGOTAD.E.;BOGOTA D.E.;OFICIAL
BFS111;BOLIVAR;TURBACO;PARTICULAR
CGC871;CUNDINAMARCA;CHIA;PARTICULAR
ATH831;BOGOTAD.E.;BOGOTA D.E.;PARTICULAR
APE976;ANTIOQUIA;APARTADO;PARTICULAR
CHT697;ANTIOQUIA;CAUCASIA;PARTICULAR
ZGB212;SANTANDER;SAN GIL;PARTICULAR
GNC444;ATLANTICO;PUERTO COLOM;PARTICULAR
DUD899;CESAR;VALLEDUPAR;PARTICULAR
XIE490;BOYACA;DUITAMA;PUBLICO
BMA431;BOLIVAR;TURBACO;PARTICULAR
BMI776;BOLIVAR;TURBACO;PARTICULAR
XIA431;BOYACA;DUITAMA;PUBLICO
BNE298;BOLIVAR;TURBACO;PARTICULAR
XIA481;BOYACA;DUITAMA;PUBLICO
XIA749;BOYACA;DUITAMA;PUBLICO
OUE526;CALDAS;SALAMINA;OFICIAL
AQJ767;BOGOTAD.E.;BOGOTA D.E.;PARTICULAR
XIB357;BOYACA;DUITAMA;PUBLICO
SNP474;CUNDINAMARCA;SOACHA;PUBLICO
CJD785;CUNDINAMARCA;CHIA;PARTICULAR
DUB785;CESAR;VALLEDUPAR;PARTICULAR
ANA537;CALDAS;ANSERMA;PARTICULAR
BNY390;BOLIVAR;TURBACO;PARTICULAR
ECV705;BOYACA;SABOYA;PARTICULAR
SOT011;ANTIOQUIA;SABANETA;PUBLICO
BMV974;BOLIVAR;TURBACO;PARTICULAR
ASD019;BOGOTAD.E.;BOGOTA D.E.;PARTICULAR
QFS452;META;VILLAVICENCI;PARTICULAR
OJF595;CUNDINAMARCA;ZIPAQUIRA;OFICIAL
CFV247;VALLE;CALI;PARTICULAR
BPG549;BOLIVAR;TURBACO;PARTICULAR
BAE634;BOLIVAR;TURBACO;PARTICULAR
CHY390;ANTIOQUIA;CAUCASIA;PARTICULAR
CRE144;BOLIVAR;CARMEN DEBO;PARTICULAR
MDU219;TOLIMA;MELGAR;PARTICULAR
GNH397;ATLANTICO;PUERTO COLOM;PARTICULAR
DYG171;CASANARE;YOPAL;PARTICULAR
CHJ479;ANTIOQUIA;CAUCASIA;PARTICULAR
CSD453;BOLIVAR;ARJONA;PARTICULAR
QFQ384;META;VILLAVICENCI;PARTICULAR
BPF917;BOLIVAR;TURBACO;PARTICULAR
XVJ080;SANTANDER;FLORIDABLANC;PUBLICO
BFO351;BOLIVAR;TURBACO;PARTICULAR
BGF785;BOLIVAR;TURBACO;PARTICULAR
BNE970;BOLIVAR;TURBACO;PARTICULAR
BLH372;BOLIVAR;TURBACO;PARTICULAR
CHO259;ANTIOQUIA;CAUCASIA;PARTICULAR
SKV321;CUNDINAMARCA;ZIPAQUIRA;PUBLICO
BMT831;BOLIVAR;TURBACO;PARTICULAR
XJE157;BOYACA;PUERTO BOYAC;PUBLICO
BOU886;BOLIVAR;TURBACO;PARTICULAR
BJL258;BOLIVAR;TURBACO;PARTICULAR
XIE261;BOYACA;DUITAMA;PUBLICO
COX400;CUNDINAMARCA;MINISTERIO T;PUBLICO
AUQ038;ATLANTICO;SOLEDAD;PARTICULAR
GDD213;HUILA;BARAYA;PARTICULAR
NVM093;NARINO;PASTO;PARTICULAR
NAI638;VALLE;CALI;PARTICULAR
DXX093;META;RESTREPO;PARTICULAR
CSH134;BOLIVAR;ARJONA;PARTICULAR
BKM838;BOLIVAR;TURBACO;PARTICULAR
TWA147;VALLE;LA UNION;OFICIAL
DUD791;CESAR;VALLEDUPAR;PARTICULAR
BEV437;BOLIVAR;TURBACO;PARTICULAR
FEA873;CAQUETA;FLORENCIA;PARTICULAR
GIX053;CUNDINAMARCA;CAQUEZA;PARTICULAR
ZGB087;SANTANDER;SAN GIL;PARTICULAR
DUE534;CESAR;VALLEDUPAR;PARTICULAR
CRZ056;CUNDINAMARCA;LA CALERA;PARTICULAR
DUC432;CESAR;VALLEDUPAR;PARTICULAR
CIS752;CUNDINAMARCA;CHIA;PARTICULAR
ZGE345;SANTANDER;SAN GIL;PARTICULAR
CRG537;BOLIVAR;CARMEN DEBO;PARTICULAR
DUD722;CESAR;VALLEDUPAR;PARTICULAR
BAV010;BOLIVAR;TURBACO;PARTICULAR
QAC529;ANTIOQUIA;BELLO;PARTICULAR
QFK790;META;VILLAVICENCI;PARTICULAR
BNZ561;BOLIVAR;TURBACO;PARTICULAR
SOT145;ANTIOQUIA;SABANETA;PUBLICO
ZGE066;SANTANDER;SAN GIL;PARTICULAR
QFN469;META;VILLAVICENCI;PARTICULAR
BMH495;BOLIVAR;TURBACO;PARTICULAR
BKT523;BOLIVAR;TURBACO;PARTICULAR
BGJ929;BOLIVAR;TURBACO;PARTICULAR
DUE750;CESAR;VALLEDUPAR;PARTICULAR
ARE364;QUINDIO;ARMENIA;PARTICULAR
GGL254;HUILA;CAMPOALEGRE;PARTICULAR
AUD805;BOGOTAD.E.;BOGOTA D.E.;PARTICULAR
FUJ017;CUNDINAMARCA;FACATATIVA;PARTICULAR
DUE861;CESAR;VALLEDUPAR;PARTICULAR
NVT427;NARINO;PASTO;PARTICULAR
TWA253;VALLE;LA UNION;OFICIAL
CSL979;BOLIVAR;ARJONA;PARTICULAR
FAT747;CUNDINAMARCA;SOACHA;PARTICULAR
CIC697;CUNDINAMARCA;CHIA;PARTICULAR
BLJ045;BOLIVAR;TURBACO;PARTICULAR
BLJ555;BOLIVAR;TURBACO;PARTICULAR
CHY952;ANTIOQUIA;CAUCASIA;PARTICULAR
BPF901;BOLIVAR;TURBACO;PARTICULAR
BJY168;BOLIVAR;TURBACO;PARTICULAR
BME372;BOLIVAR;TURBACO;PARTICULAR
BUG176;BOLIVAR;TURBACO;PARTICULAR
BEC433;BOLIVAR;TURBACO;PARTICULAR
CHV227;ANTIOQUIA;CAUCASIA;PARTICULAR
SNX058;CUNDINAMARCA;SOACHA;PUBLICO
BGU421;BOLIVAR;TURBACO;PARTICULAR
CRW186;CUNDINAMARCA;LA CALERA;PARTICULAR
CBP687;VALLE;CALI;PARTICULAR
OFS293;CUNDINAMARCA;UBATE;OFICIAL
ZTA214;CUNDINAMARCA;ZIPAQUIRA;PARTICULAR
BUO121;BOLIVAR;TURBACO;PARTICULAR
BFV644;BOLIVAR;TURBACO;PARTICULAR
XIE176;BOYACA;DUITAMA;PUBLICO
QFQ702;META;VILLAVICENCI;PARTICULAR
SKX167;SUCRE;SAMPUES;PUBLICO
BOB132;BOLIVAR;TURBACO;PARTICULAR
ZGE433;SANTANDER;SAN GIL;PARTICULAR
BGD353;BOLIVAR;TURBACO;PARTICULAR
BKP390;BOLIVAR;TURBACO;PARTICULAR
BFR943;BOLIVAR;TURBACO;PARTICULAR
DZP856;VALLE;BUENAVENTURA;PARTICULAR
BHF868;BOLIVAR;TURBACO;PARTICULAR
CIR357;CUNDINAMARCA;CHIA;PARTICULAR
BNE228;BOLIVAR;TURBACO;PARTICULAR
TFV846;CUNDINAMARCA;RICAURTE;PUBLICO
ATG037;BOGOTAD.E.;BOGOTA D.E.;PARTICULAR
BDN242;BOLIVAR;TURBACO;PARTICULAR
XID153;BOYACA;DUITAMA;PUBLICO
QFO363;META;VILLAVICENCI;PARTICULAR
MDF475;VALLE;CALI;PARTICULAR
MAO199;CALDAS;MANZANARES;PARTICULAR
MMP338;BOYACA;MONIQUIRA;PARTICULAR
FDD778;CUNDINAMARCA;SOACHA;PARTICULAR
QFO737;META;VILLAVICENCI;PARTICULAR
CIE764;CUNDINAMARCA;CHIA;PARTICULAR
TRM373;BOYACA;MIRAFLORES;PUBLICO
XVA804;SANTANDER;FLORIDABLANC;PUBLICO
BCB441;BOLIVAR;TURBACO;PARTICULAR
BCJ098;BOLIVAR;TURBACO;PARTICULAR
XID952;BOYACA;DUITAMA;PUBLICO
NOT851;VALLE;TULUA;PARTICULAR
BFX016;BOLIVAR;TURBACO;PARTICULAR
ACH467;NARINO;SAMANIEGO;PARTICULAR
BKW699;BOLIVAR;TURBACO;PARTICULAR
XIE213;BOYACA;DUITAMA;PUBLICO
BLN868;BOLIVAR;TURBACO;PARTICULAR
TAD443;CALDAS;ARANZAZU;PUBLICO
ZGD852;SANTANDER;SAN GIL;PARTICULAR
COZ406;CUNDINAMARCA;MINISTERIO T;PUBLICO
XIE238;BOYACA;DUITAMA;PUBLICO
ZIP022;CUNDINAMARCA;ZIPAQUIRA;PARTICULAR
BIE119;BOLIVAR;TURBACO;PARTICULAR
BLD055;BOLIVAR;TURBACO;PARTICULAR
BMA068;BOLIVAR;TURBACO;PARTICULAR
DYP030;ANTIOQUIA;STA ROSAD O;PARTICULAR
ZGD641;SANTANDER;SAN GIL;PARTICULAR
TRK551;BOYACA;MIRAFLORES;PUBLICO
SSC191;CUNDINAMARCA;GIRARDOT;PUBLICO
XVK807;SANTANDER;BARRANCABERM;PUBLICO
CIZ297;CUNDINAMARCA;CHIA;PARTICULAR
BPB528;BOLIVAR;TURBACO;PARTICULAR
CST589;BOLIVAR;ARJONA;PARTICULAR
BBO600;BOLIVAR;TURBACO;PARTICULAR
DUE369;CESAR;VALLEDUPAR;PARTICULAR
QFS411;META;VILLAVICENCI;PARTICULAR
BKR280;BOLIVAR;TURBACO;PARTICULAR
MMG372;BOYACA;MONIQUIRA;PARTICULAR
DUE994;CESAR;VALLEDUPAR;PARTICULAR
ZGD876;SANTANDER;SAN GIL;PARTICULAR
NVR997;NARINO;PASTO;PARTICULAR
UQY439;NORTESANTAN;CUCUTA;PUBLICO
JIC258;BOYACA;DUITAMA;PARTICULAR
BPD809;BOLIVAR;TURBACO;PARTICULAR
MNA173;BOYACA;MONIQUIRA;PARTICULAR
BKJ358;BOLIVAR;TURBACO;PARTICULAR
SOT112;ANTIOQUIA;SABANETA;PUBLICO
QFO152;META;VILLAVICENCI;PARTICULAR
CHF019;ANTIOQUIA;CAUCASIA;PARTICULAR
AKK322;BOGOTAD.E.;BOGOTA D.E.;PARTICULAR
HJG075;CALDAS;MANZANARES;PARTICULAR
LDV051;ANTIOQUIA;MEDELLIN;PARTICULAR
MAP591;CALDAS;MANZANARES;PARTICULAR
GIT864;CUNDINAMARCA;CAQUEZA;PARTICULAR
BMZ477;BOLIVAR;TURBACO;PARTICULAR
UQT741;CHOCO;QUIBDO;PARTICULAR
NAA104;VALLE;CALI;PARTICULAR
JIJ146;BOYACA;CHIQUINQUIRA;PARTICULAR
IBD107;TOLIMA;IBAGUE;PARTICULAR
GRF070;CAUCA;POPAYAN;PARTICULAR
COX263;CUNDINAMARCA;MINISTERIO T;PUBLICO
BUR620;BOLIVAR;TURBACO;PARTICULAR
APD354;ANTIOQUIA;APARTADO;PARTICULAR
ZGD868;SANTANDER;SAN GIL;PARTICULAR
DVU969;CESAR;ROBLES (LA P;PARTICULAR
UQY952;NORTESANTAN;CUCUTA;PUBLICO
NVV022;NARINO;PASTO;PARTICULAR
BPD639;BOLIVAR;TURBACO;PARTICULAR
BJX151;BOLIVAR;TURBACO;PARTICULAR
QFQ549;META;VILLAVICENCI;PARTICULAR
XID946;BOYACA;DUITAMA;PUBLICO
NOT891;VALLE;TULUA;PARTICULAR
OAK439;CUNDINAMARCA;MINISTERIO T;OFICIAL
PNA122;CORDOBA;MONTERIA;PARTICULAR
OXK085;ANTIOQUIA;FRONTINO;OFICIAL
DXT714;ANTIOQUIA;URRAO;PARTICULAR
CHO861;ANTIOQUIA;CAUCASIA;PARTICULAR
QFN307;META;VILLAVICENCI;PARTICULAR
BMH451;BOLIVAR;TURBACO;PARTICULAR
EMJ112;CALDAS;ARANZAZU;PARTICULAR
ARA338;QUINDIO;ARMENIA;PARTICULAR
SKM842;BOYACA;COMBITA;PUBLICO
XIE375;BOYACA;DUITAMA;PUBLICO
OUC033;CALDAS;CHINCHINA;OFICIAL
ZIT614;CUNDINAMARCA;ZIPAQUIRA;PARTICULAR
TRJ776;BOYACA;MIRAFLORES;PUBLICO
SKI288;CUNDINAMARCA;ZIPAQUIRA;PUBLICO
ICI950;SANTANDER;BUCARAMANGA;PARTICULAR
BOS264;BOLIVAR;TURBACO;PARTICULAR
BVF371;BOLIVAR;TURBACO;PARTICULAR
IXE213;NORTESANTAN;PAMPLONA;PARTICULAR
XID827;BOYACA;DUITAMA;PUBLICO
BPM764;BOLIVAR;SAN JUANNEP;PARTICULAR
BLN417;BOLIVAR;TURBACO;PARTICULAR
XID853;BOYACA;DUITAMA;PUBLICO
BEF996;BOLIVAR;TURBACO;PARTICULAR
UQP496;BOYACA;TUNJA;PUBLICO
BCH431;BOLIVAR;TURBACO;PARTICULAR
OGZ842;CUNDINAMARCA;LA CALERA;OFICIAL
BUD508;BOLIVAR;TURBACO;PARTICULAR
RIE546;LA GUAJIRA;RIOHACHA;PARTICULAR
BUU776;BOLIVAR;TURBACO;PARTICULAR
QFN254;META;VILLAVICENCI;PARTICULAR
CJB463;CUNDINAMARCA;CHIA;PARTICULAR
HKB050;CUNDINAMARCA;CHIA;PARTICULAR
SUK020;CUNDINAMARCA;CAQUEZA;PUBLICO
MQN332;TOLIMA;MARIQUITA;PARTICULAR
ZRM510;BOYACA;SOATA;PARTICULAR
BJE222;BOLIVAR;TURBACO;PARTICULAR
SNK217;CUNDINAMARCA;SOACHA;PUBLICO
XID906;BOYACA;DUITAMA;PUBLICO
BHW393;BOLIVAR;TURBACO;PARTICULAR
BOC690;BOLIVAR;TURBACO;PARTICULAR
DUD479;CESAR;VALLEDUPAR;PARTICULAR
FUE138;CUNDINAMARCA;MOSQUERA;PARTICULAR
BLK448;BOLIVAR;TURBACO;PARTICULAR
BGJ402;BOLIVAR;TURBACO;PARTICULAR
EKZ314;CUNDINAMARCA;ZIPAQUIRA;PARTICULAR
FLA394;SANTANDER;FLORIDABLANC;PARTICULAR
PLL344;NORTESANTAN;PAMPLONA;PARTICULAR
RFM705;RISARALDA;LA VIRGINIA;PARTICULAR
AQF499;BOGOTAD.E.;BOGOTA D.E.;PARTICULAR
DUE844;CESAR;VALLEDUPAR;PARTICULAR
BDD462;BOLIVAR;TURBACO;PARTICULAR
ASB894;BOGOTAD.E.;BOGOTA D.E.;PARTICULAR
AOF071;BOGOTAD.E.;BOGOTA D.E.;PARTICULAR
DUA901;CESAR;VALLEDUPAR;PARTICULAR
BOA452;BOLIVAR;TURBACO;PARTICULAR
DUA453;CESAR;VALLEDUPAR;PARTICULAR
XID811;BOYACA;DUITAMA;PUBLICO
SKV429;CUNDINAMARCA;ZIPAQUIRA;PUBLICO
GNO715;ATLANTICO;PUERTO COLOM;PARTICULAR
BPA694;BOLIVAR;TURBACO;PARTICULAR
VAN788;VALLE;CALI;PUBLICO
BGP507;BOLIVAR;TURBACO;PARTICULAR
UFT336;MAGDALENA;SANTA MARTA;PUBLICO
BEE518;BOLIVAR;TURBACO;PARTICULAR
QFO495;META;VILLAVICENCI;PARTICULAR
BIZ337;BOLIVAR;TURBACO;PARTICULAR
CJF637;CUNDINAMARCA;CHIA;PARTICULAR
BMZ390;BOLIVAR;TURBACO;PARTICULAR
NVR155;NARINO;PASTO;PARTICULAR
NVK175;NARINO;PASTO;PARTICULAR
GIW290;CUNDINAMARCA;CAQUEZA;PARTICULAR
BGL557;BOLIVAR;TURBACO;PARTICULAR
XIE019;BOYACA;DUITAMA;PUBLICO
BEN332;BOLIVAR;TURBACO;PARTICULAR
XIA046;BOYACA;DUITAMA;PUBLICO
BKD170;BOLIVAR;TURBACO;PARTICULAR
OUO493;BOLIVAR;MOMPOX;OFICIAL
GRB771;CAUCA;POPAYAN;PARTICULAR
ZIC367;CUNDINAMARCA;ZIPAQUIRA;PARTICULAR
CJE597;CUNDINAMARCA;CHIA;PARTICULAR
BMH466;BOLIVAR;TURBACO;PARTICULAR
BOZ405;BOLIVAR;TURBACO;PARTICULAR
TAJ967;CALDAS;ARANZAZU;PUBLICO
BAM275;BOLIVAR;TURBACO;PARTICULAR
UFT981;MAGDALENA;SANTA MARTA;PUBLICO
EVS369;CUNDINAMARCA;MOSQUERA;PARTICULAR
QFR289;META;VILLAVICENCI;PARTICULAR
SQB124;CUNDINAMARCA;CHIA;PUBLICO
ATJ233;BOGOTAD.E.;BOGOTA D.E.;PARTICULAR
KEI128;ANTIOQUIA;MEDELLIN;PARTICULAR
MQN069;TOLIMA;MARIQUITA;PARTICULAR
NAH274;VALLE;CALI;PARTICULAR
ZIL898;CUNDINAMARCA;ZIPAQUIRA;PARTICULAR
ASF414;BOGOTAD.E.;BOGOTA D.E.;PARTICULAR
TDM164;HUILA;BARAYA;PUBLICO
BFL115;BOLIVAR;TURBACO;PARTICULAR
DUC275;CESAR;VALLEDUPAR;PARTICULAR
CSW997;BOLIVAR;ARJONA;PARTICULAR
GNJ351;ATLANTICO;PUERTO COLOM;PARTICULAR
XLF439;SANTANDER;BUCARAMANGA;PUBLICO
CQU879;CUNDINAMARCA;LA CALERA;PARTICULAR
SIB525;MAGDALENA;CIENAGA;PUBLICO
DUE806;CESAR;VALLEDUPAR;PARTICULAR
NVT962;NARINO;PASTO;PARTICULAR
BAZ839;BOLIVAR;TURBACO;PARTICULAR
XIC853;BOYACA;DUITAMA;PUBLICO
ICD733;SANTANDER;BUCARAMANGA;PARTICULAR
BNI040;BOLIVAR;TURBACO;PARTICULAR
CRX973;CUNDINAMARCA;LA CALERA;PARTICULAR
BKF624;BOLIVAR;TURBACO;PARTICULAR
GRE726;CAUCA;POPAYAN;PARTICULAR
AUK596;NARINO;PASTO;PARTICULAR
DUC999;CESAR;VALLEDUPAR;PARTICULAR
XGC487;BOYACA;SOGAMOSO;PUBLICO
SKV740;CUNDINAMARCA;ZIPAQUIRA;PUBLICO
SCD906;TOLIMA;HONDA;PUBLICO
BOU426;BOLIVAR;TURBACO;PARTICULAR
BHV836;BOLIVAR;TURBACO;PARTICULAR
QFP637;META;VILLAVICENCI;PARTICULAR
SYT629;NORTESANTAN;CUCUTA;PUBLICO
SKP049;ANTIOQUIA;LA CEJA;PUBLICO
MEY838;SANTANDER;MALAGA;PARTICULAR
DUD337;CESAR;VALLEDUPAR;PARTICULAR
AUW608;ATLANTICO;SOLEDAD;PARTICULAR
XND028;SANTANDER;BUCARAMANGA;PUBLICO
CSJ154;BOLIVAR;ARJONA;PARTICULAR
ITL309;NORTESANTAN;OCANA;PARTICULAR
OEO263;BOLIVAR;CLEMENCIA;OFICIAL
GQK290;QUINDIO;ARMENIA;PARTICULAR
XIE363;BOYACA;DUITAMA;PUBLICO
XIE240;BOYACA;DUITAMA;PUBLICO
BNX224;BOLIVAR;TURBACO;PARTICULAR
NOT429;VALLE;TULUA;PARTICULAR
SSD971;CUNDINAMARCA;GIRARDOT;PUBLICO
BNS556;BOLIVAR;TURBACO;PARTICULAR
ZGC209;SANTANDER;SAN GIL;PARTICULAR
COX050;CUNDINAMARCA;MINISTERIO T;PUBLICO
DXW353;META;RESTREPO;PARTICULAR
BUV704;BOLIVAR;TURBACO;PARTICULAR
ZGA977;SANTANDER;SAN GIL;PARTICULAR
ZGD987;SANTANDER;SAN GIL;PARTICULAR
BPJ630;BOLIVAR;TURBACO;PARTICULAR
ITM828;NORTESANTAN;OCANA;PARTICULAR
CHA840;ANTIOQUIA;CAUCASIA;PARTICULAR
BMT026;BOLIVAR;TURBACO;PARTICULAR
XIE413;BOYACA;DUITAMA;PUBLICO
BKF915;BOLIVAR;TURBACO;PARTICULAR
GNJ289;ATLANTICO;PUERTO COLOM;PARTICULAR
XIA566;BOYACA;DUITAMA;PUBLICO
CRW483;CUNDINAMARCA;LA CALERA;PARTICULAR
BHE875;BOLIVAR;TURBACO;PARTICULAR
CJJ485;CUNDINAMARCA;CHIA;PARTICULAR
CSX012;BOLIVAR;CARTAGENA;PARTICULAR
BPA032;BOLIVAR;TURBACO;PARTICULAR
BMO533;BOLIVAR;TURBACO;PARTICULAR
BJK846;BOLIVAR;TURBACO;PARTICULAR
SNK441;CUNDINAMARCA;SOACHA;PUBLICO
FUB801;CUNDINAMARCA;CHIA;PARTICULAR
ZGD376;SANTANDER;SAN GIL;PARTICULAR
THL006;ANTIOQUIA;MEDELLIN;PUBLICO
BKL562;BOLIVAR;TURBACO;PARTICULAR
GKE564;CUNDINAMARCA;CAQUEZA;PARTICULAR
BMY117;BOLIVAR;TURBACO;PARTICULAR
SVF572;MAGDALENA;PLATO;PUBLICO
FUB242;CUNDINAMARCA;CHIA;PARTICULAR
CRG869;BOLIVAR;CARMEN DEBO;PARTICULAR
GGO758;HUILA;CAMPOALEGRE;PARTICULAR
XIE654;BOYACA;DUITAMA;PUBLICO
DUE906;CESAR;VALLEDUPAR;PARTICULAR
CUB146;NORTESANTAN;CUCUTA;PARTICULAR
BEL731;BOLIVAR;TURBACO;PARTICULAR
CIN173;CUNDINAMARCA;CHIA;PARTICULAR
BOI273;BOLIVAR;TURBACO;PARTICULAR
BKV873;BOLIVAR;TURBACO;PARTICULAR
OBI607;BOGOTAD.E.;BOGOTA D.E.;OFICIAL
CES359;VALLE;EL CERRITO;PARTICULAR
XID918;BOYACA;DUITAMA;PUBLICO
TWA128;VALLE;LA UNION;OFICIAL
CRA004;BOLIVAR;CARMEN DEBO;PARTICULAR
CIF668;CUNDINAMARCA;CHIA;PARTICULAR
BNH447;BOLIVAR;TURBACO;PARTICULAR
QFR157;META;VILLAVICENCI;PARTICULAR
BOA895;BOLIVAR;TURBACO;PARTICULAR
BNU603;BOLIVAR;TURBACO;PARTICULAR
BFS583;BOLIVAR;TURBACO;PARTICULAR
BNA945;BOLIVAR;TURBACO;PARTICULAR
EPA449;VALLE;LA UNION;PARTICULAR
XIA551;BOYACA;DUITAMA;PUBLICO
XIE505;BOYACA;DUITAMA;PUBLICO
GIY024;CUNDINAMARCA;CAQUEZA;PARTICULAR
BBH270;BOLIVAR;TURBACO;PARTICULAR
UVK516;ATLANTICO;BARRANQUILLA;PUBLICO
UQY636;NORTESANTAN;CUCUTA;PUBLICO
BNO937;BOLIVAR;TURBACO;PARTICULAR
DUE130;CESAR;VALLEDUPAR;PARTICULAR
